STATION,NAME,DATE,MLY-CLDD-BASE45,MLY-CLDD-BASE50,MLY-CLDD-BASE55,MLY-CLDD-BASE57,MLY-CLDD-BASE60,MLY-CLDD-BASE70,MLY-CLDD-BASE72,MLY-CLDD-NORMAL,MLY-DUTR-NORMAL,MLY-DUTR-STDDEV,MLY-GRDD-BASE40,MLY-GRDD-BASE45,MLY-GRDD-BASE50,MLY-GRDD-BASE55,MLY-GRDD-BASE57,MLY-GRDD-BASE60,MLY-GRDD-BASE65,MLY-GRDD-BASE70,MLY-GRDD-BASE72,MLY-GRDD-TB4886,MLY-GRDD-TB5086,MLY-HTDD-BASE40,MLY-HTDD-BASE45,MLY-HTDD-BASE50,MLY-HTDD-BASE55,MLY-HTDD-BASE57,MLY-HTDD-BASE60,MLY-HTDD-NORMAL,MLY-PRCP-25PCTL,MLY-PRCP-50PCTL,MLY-PRCP-75PCTL,MLY-PRCP-AVGNDS-GE001HI,MLY-PRCP-AVGNDS-GE010HI,MLY-PRCP-AVGNDS-GE050HI,MLY-PRCP-AVGNDS-GE100HI,MLY-PRCP-NORMAL,MLY-SNOW-25PCTL,MLY-SNOW-50PCTL,MLY-SNOW-75PCTL,MLY-SNOW-AVGNDS-GE001TI,MLY-SNOW-AVGNDS-GE010TI,MLY-SNOW-AVGNDS-GE030TI,MLY-SNOW-AVGNDS-GE050TI,MLY-SNOW-AVGNDS-GE100TI,MLY-SNOW-NORMAL,MLY-SNWD-AVGNDS-GE001WI,MLY-SNWD-AVGNDS-GE003WI,MLY-SNWD-AVGNDS-GE005WI,MLY-SNWD-AVGNDS-GE010WI,MLY-TAVG-NORMAL,MLY-TAVG-STDDEV,MLY-TMAX-AVGNDS-GRTH040,MLY-TMAX-AVGNDS-GRTH050,MLY-TMAX-AVGNDS-GRTH060,MLY-TMAX-AVGNDS-GRTH070,MLY-TMAX-AVGNDS-GRTH080,MLY-TMAX-AVGNDS-GRTH090,MLY-TMAX-AVGNDS-GRTH100,MLY-TMAX-AVGNDS-LSTH032,MLY-TMAX-NORMAL,MLY-TMAX-STDDEV,MLY-TMIN-AVGNDS-LSTH000,MLY-TMIN-AVGNDS-LSTH010,MLY-TMIN-AVGNDS-LSTH020,MLY-TMIN-AVGNDS-LSTH032,MLY-TMIN-AVGNDS-LSTH040,MLY-TMIN-AVGNDS-LSTH050,MLY-TMIN-AVGNDS-LSTH060,MLY-TMIN-AVGNDS-LSTH070,MLY-TMIN-NORMAL,MLY-TMIN-PRBOCC-LSTH016,MLY-TMIN-PRBOCC-LSTH020,MLY-TMIN-PRBOCC-LSTH024,MLY-TMIN-PRBOCC-LSTH028,MLY-TMIN-PRBOCC-LSTH032,MLY-TMIN-PRBOCC-LSTH036,MLY-TMIN-STDDEV,MONTH
USW00094290,"SEATTLE SAND PT WSFO, WA US",7,648.0,493.0,338.0,276.0,185.0,15.0,8.0,65.0,19.6,2.5,803.0,648.0,493.0,338.0,276.0,185.0,65.0,15.0,8.0,551.0,490.0,0.0,0.0,0.0,-7777.0,-7777.0,2.0,37.0,0.3,0.72,1.1,5.8,2.1,0.2,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9,1.8,310.0,31.0,309.0,248.0,76.0,0.7,-7777.0,0.0,75.7,2.9,0.0,0.0,0.0,0.0,0.0,3.0,278.0,310.0,56.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,Jul
USW00094290,"SEATTLE SAND PT WSFO, WA US",8,668.0,513.0,358.0,296.0,204.0,14.0,6.0,75.0,19.5,1.5,823.0,668.0,513.0,358.0,296.0,204.0,75.0,14.0,6.0,572.0,511.0,0.0,0.0,0.0,-7777.0,-7777.0,1.0,27.0,0.33,0.6,1.24,5.7,3.0,0.6,0.1,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,1.4,310.0,31.0,310.0,262.0,83.0,0.4,0.0,0.0,76.3,1.8,0.0,0.0,0.0,0.0,0.0,4.0,263.0,310.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,1.3,Aug
USW00094290,"SEATTLE SAND PT WSFO, WA US",9,498.0,348.0,202.0,149.0,83.0,2.0,1.0,19.0,18.2,1.9,648.0,498.0,348.0,202.0,149.0,83.0,19.0,2.0,1.0,412.0,358.0,0.0,0.0,-7777.0,4.0,11.0,35.0,121.0,0.64,1.67,2.06,7.8,4.0,0.8,-7777.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6,1.7,300.0,30.0,286.0,159.0,27.0,0.1,0.0,0.0,70.7,2.3,0.0,0.0,0.0,0.0,0.0,75.0,296.0,300.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,Sep
USW00094290,"SEATTLE SAND PT WSFO, WA US",10,260.0,123.0,35.0,17.0,4.0,-7777.0,0.0,-7777.0,13.7,1.5,412.0,260.0,123.0,35.0,17.0,4.0,-7777.0,-7777.0,0.0,207.0,167.0,-7777.0,3.0,21.0,88.0,132.0,212.0,363.0,2.03,3.41,4.41,13.2,7.8,2.0,0.3,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,1.8,310.0,29.7,148.0,17.0,2.0,0.0,0.0,0.0,60.1,2.0,0.0,0.0,0.0,0.1,24.0,236.0,310.0,310.0,46.5,0.0,0.0,0.0,2.0,58.0,349.0,1.8,Oct
USW00094290,"SEATTLE SAND PT WSFO, WA US",11,78.0,18.0,2.0,1.0,-7777.0,0.0,0.0,0.0,10.4,1.6,195.0,78.0,18.0,2.0,1.0,-7777.0,0.0,0.0,0.0,66.0,43.0,9.0,42.0,132.0,266.0,325.0,414.0,564.0,4.53,5.42,7.17,18.5,12.6,3.8,1.0,5.84,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.3,0.2,0.0,0.0,0.0,46.2,2.9,296.0,18.6,12.0,-7777.0,0.0,0.0,0.0,0.1,51.4,2.9,0.0,0.0,1.0,1.9,123.0,285.0,300.0,300.0,41.0,3.0,21.0,75.0,224.0,566.0,960.0,3.0,Nov
USW00094290,"SEATTLE SAND PT WSFO, WA US",12,18.0,1.0,-7777.0,0.0,0.0,0.0,0.0,0.0,9.6,1.2,84.0,18.0,1.0,-7777.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,50.0,139.0,277.0,431.0,493.0,586.0,741.0,3.94,5.06,6.97,18.8,11.8,3.2,1.1,5.43,0.0,0.0,2.0,0.9,0.6,0.3,0.2,0.0,2.3,1.6,1.0,0.5,0.0,41.1,2.2,272.0,7.2,-7777.0,0.0,0.0,0.0,0.0,0.6,45.9,2.3,0.0,-7777.0,6.0,6.4,228.0,310.0,310.0,310.0,36.3,84.0,174.0,376.0,729.0,980.0,1000.0,2.3,Dec
USW00024234,"SEATTLE BOEING FIELD, WA US",1,30.0,5.0,-7777.0,0.0,0.0,0.0,0.0,0.0,11.1,1.4,107.0,30.0,5.0,-7777.0,0.0,0.0,0.0,0.0,0.0,33.0,20.0,37.0,116.0,245.0,396.0,457.0,550.0,705.0,,,,,,,,5.72,,,,,,,,,,,,,,42.3,2.5,285.0,11.3,3.0,0.0,0.0,0.0,0.0,0.3,47.8,2.6,0.0,0.0,4.0,6.3,223.0,307.0,310.0,310.0,36.7,45.0,157.0,411.0,776.0,973.0,1000.0,2.7,Jan
USW00024234,"SEATTLE BOEING FIELD, WA US",2,26.0,2.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,14.1,2.2,107.0,26.0,2.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,45.0,28.0,13.0,72.0,188.0,326.0,382.0,466.0,606.0,,,,,,,,3.89,,,,,,,,,,,,,,43.3,2.4,277.0,15.1,6.0,0.0,0.0,0.0,0.0,0.0,50.4,2.0,0.0,0.0,0.0,6.1,206.0,280.0,280.0,280.0,36.3,15.0,94.0,321.0,673.0,934.0,999.0,3.2,Feb
USW00024234,"SEATTLE BOEING FIELD, WA US",3,95.0,24.0,3.0,1.0,-7777.0,0.0,0.0,0.0,14.2,1.3,222.0,95.0,24.0,3.0,1.0,-7777.0,0.0,0.0,0.0,101.0,74.0,5.0,33.0,117.0,251.0,311.0,403.0,558.0,,,,,,,,3.76,,,,,,,,,,,,,,47.0,2.2,307.0,23.8,39.0,2.0,0.0,0.0,0.0,0.0,54.1,2.5,0.0,0.0,0.0,2.3,153.0,306.0,310.0,310.0,39.9,0.0,4.0,41.0,198.0,627.0,963.0,2.0,Mar
USW00024234,"SEATTLE BOEING FIELD, WA US",4,192.0,76.0,19.0,10.0,3.0,0.0,0.0,-7777.0,14.9,2.4,339.0,192.0,76.0,19.0,10.0,3.0,-7777.0,0.0,0.0,166.0,134.0,0.0,3.0,37.0,130.0,181.0,264.0,411.0,,,,,,,,2.94,,,,,,,,,,,,,,51.3,2.2,300.0,27.7,106.0,20.0,1.0,0.0,0.0,0.0,58.7,2.3,0.0,0.0,0.0,0.1,59.0,275.0,300.0,300.0,43.9,0.0,0.0,0.0,0.0,141.0,556.0,2.7,Apr
USW00024234,"SEATTLE BOEING FIELD, WA US",5,349.0,200.0,81.0,50.0,22.0,1.0,-7777.0,5.0,17.4,2.3,503.0,349.0,200.0,81.0,50.0,22.0,5.0,1.0,-7777.0,287.0,244.0,0.0,-7777.0,6.0,42.0,74.0,138.0,276.0,,,,,,,,2.68,,,,,,,,,,,,,,56.3,2.2,310.0,31.0,237.0,64.0,9.0,0.0,0.0,0.0,65.0,2.5,0.0,0.0,0.0,0.3,13.0,222.0,310.0,310.0,47.5,0.0,0.0,0.0,0.0,15.0,162.0,2.5,May
USW00024234,"SEATTLE BOEING FIELD, WA US",6,509.0,359.0,212.0,159.0,91.0,6.0,3.0,28.0,16.7,1.6,659.0,509.0,359.0,212.0,159.0,91.0,28.0,6.0,3.0,419.0,362.0,0.0,0.0,0.0,4.0,11.0,33.0,119.0,,,,,,,,1.47,,,,,,,,,,,,,,62.0,2.3,300.0,30.0,282.0,135.0,33.0,0.2,0.0,0.0,70.3,2.9,0.0,0.0,0.0,0.0,0.0,50.0,288.0,300.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8,Jun
USW00024234,"SEATTLE BOEING FIELD, WA US",7,671.0,516.0,361.0,299.0,208.0,24.0,13.0,85.0,18.1,1.8,826.0,671.0,516.0,361.0,299.0,208.0,85.0,24.0,13.0,574.0,512.0,0.0,0.0,0.0,-7777.0,-7777.0,2.0,34.0,,,,,,,,0.84,,,,,,,,,,,,,,66.7,2.1,310.0,31.0,310.0,240.0,77.0,1.0,0.1,0.0,75.7,2.8,0.0,0.0,0.0,0.0,0.0,1.0,242.0,309.0,57.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,Jul
USW00024234,"SEATTLE BOEING FIELD, WA US",8,682.0,527.0,372.0,310.0,218.0,17.0,8.0,86.0,18.5,1.9,837.0,682.0,527.0,372.0,310.0,218.0,86.0,17.0,8.0,587.0,525.0,0.0,0.0,0.0,0.0,-7777.0,1.0,24.0,,,,,,,,0.99,,,,,,,,,,,,,,67.0,1.6,310.0,31.0,310.0,264.0,84.0,0.3,0.0,0.0,76.2,2.3,0.0,0.0,0.0,0.0,0.0,3.0,237.0,310.0,57.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4,Aug
USW00024234,"SEATTLE BOEING FIELD, WA US",9,496.0,346.0,201.0,148.0,82.0,2.0,-7777.0,19.0,17.5,2.1,646.0,496.0,346.0,201.0,148.0,82.0,19.0,2.0,-7777.0,411.0,357.0,0.0,0.0,-7777.0,4.0,11.0,35.0,123.0,,,,,,,,1.62,,,,,,,,,,,,,,61.6,1.6,300.0,30.0,292.0,155.0,22.0,0.0,0.0,0.0,70.3,2.3,0.0,0.0,0.0,0.0,0.0,75.0,291.0,300.0,52.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4,Sep
USW00024234,"SEATTLE BOEING FIELD, WA US",10,251.0,116.0,30.0,14.0,3.0,-7777.0,0.0,-7777.0,14.2,1.4,403.0,251.0,116.0,30.0,14.0,3.0,-7777.0,-7777.0,0.0,205.0,165.0,-7777.0,3.0,23.0,92.0,138.0,220.0,372.0,,,,,,,,3.73,,,,,,,,,,,,,,53.0,1.3,310.0,30.5,153.0,10.0,0.0,0.0,0.0,0.0,60.1,1.4,0.0,0.0,0.0,0.1,42.0,237.0,310.0,310.0,45.9,0.0,0.0,0.0,4.0,76.0,486.0,1.6,Oct
USW00024234,"SEATTLE BOEING FIELD, WA US",11,75.0,18.0,2.0,1.0,-7777.0,0.0,0.0,0.0,11.9,1.7,186.0,75.0,18.0,2.0,1.0,-7777.0,0.0,0.0,0.0,69.0,46.0,14.0,53.0,146.0,279.0,338.0,428.0,578.0,,,,,,,,6.5,,,,,,,,,,,,,,45.7,2.7,295.0,19.4,13.0,0.0,0.0,0.0,0.0,0.3,51.7,2.5,0.0,0.0,3.0,3.8,143.0,286.0,300.0,300.0,39.8,10.0,40.0,135.0,361.0,751.0,995.0,3.1,Nov
USW00024234,"SEATTLE BOEING FIELD, WA US",12,19.0,2.0,-7777.0,0.0,0.0,0.0,0.0,0.0,10.7,1.2,85.0,19.0,2.0,-7777.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,58.0,147.0,286.0,438.0,500.0,593.0,748.0,,,,,,,,5.74,,,,,,,,,,,,,,40.9,2.6,269.0,8.1,1.0,0.0,0.0,0.0,0.0,0.8,46.2,2.6,0.0,0.0,10.0,8.1,237.0,309.0,310.0,310.0,35.5,101.0,224.0,436.0,794.0,995.0,1000.0,2.8,Dec
USC00458508,"TOLT SOUTH FORK RESERVOIR, WA US",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.43,12.19,17.62,21.1,17.2,9.6,4.3,12.9,0.0,6.0,22.1,4.8,3.8,1.9,1.0,0.1,11.4,8.2,6.4,5.6,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan
USC00458508,"TOLT SOUTH FORK RESERVOIR, WA US",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,7.91,11.06,17.2,13.7,6.0,2.2,8.13,0.0,3.0,10.0,3.3,2.7,1.0,0.5,0.1,6.1,6.7,4.2,3.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feb
USC00458508,"TOLT SOUTH FORK RESERVOIR, WA US",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.52,9.6,11.65,21.9,17.9,7.4,2.3,10.13,0.0,2.5,12.8,3.6,3.0,1.8,1.0,0.2,6.7,3.7,2.8,1.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mar
USC00458508,"TOLT SOUTH FORK RESERVOIR, WA US",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.87,8.66,10.16,20.6,15.7,6.4,1.8,8.62,0.0,0.0,5.0,1.4,1.2,0.6,0.3,0.0,4.1,2.0,1.3,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr
USC00458508,"TOLT SOUTH FORK RESERVOIR, WA US",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86,7.08,8.32,17.9,13.3,5.6,1.8,7.17,0.0,0.0,0.0,0.2,0.2,-7777.0,0.0,0.0,0.4,0.1,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May
USC00458508,"TOLT SOUTH FORK RESERVOIR, WA US",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,6.18,8.29,15.2,10.6,4.3,1.7,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun
USC00458508,"TOLT SOUTH FORK RESERVOIR, WA US",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,2.33,3.78,9.0,5.6,1.8,0.5,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jul
USC00458508,"TOLT SOUTH FORK RESERVOIR, WA US",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,2.27,3.6,8.9,5.0,2.0,0.5,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aug
USC00458508,"TOLT SOUTH FORK RESERVOIR, WA US",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,5.26,6.86,12.1,8.5,4.1,1.4,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep
USC00458508,"TOLT SOUTH FORK RESERVOIR, WA US",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28,9.18,12.35,17.6,13.4,7.1,2.8,9.64,0.0,0.0,0.0,0.1,0.1,-7777.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct
USC00458508,"TOLT SOUTH FORK RESERVOIR, WA US",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.77,14.76,18.22,22.2,18.5,10.5,4.9,14.75,0.0,1.0,10.5,2.1,1.7,1.0,0.7,0.2,8.6,2.9,2.4,1.8,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov
USC00458508,"TOLT SOUTH FORK RESERVOIR, WA US",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46,11.46,13.7,21.0,16.8,8.2,3.7,11.2,0.0,5.1,11.3,4.6,3.7,1.6,0.7,0.1,6.8,6.8,5.6,4.1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dec
USC00454486,"LANDSBURG, WA US",1,10.0,1.0,-7777.0,0.0,0.0,0.0,0.0,0.0,11.6,2.5,58.0,10.0,1.0,-7777.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,83.0,190.0,336.0,490.0,552.0,645.0,800.0,5.57,8.11,9.21,20.1,14.7,5.3,1.9,7.85,0.0,0.0,0.0,1.2,0.5,0.2,-7777.0,0.0,0.2,3.1,1.2,0.7,-7777.0,39.2,2.6,242.0,6.9,-7777.0,0.0,0.0,0.0,0.0,0.6,45.0,2.9,0.0,0.0,9.0,11.9,271.0,309.0,310.0,310.0,33.4,183.0,374.0,672.0,920.0,1000.0,1000.0,2.9,Jan
USC00454486,"LANDSBURG, WA US",2,17.0,1.0,-7777.0,0.0,0.0,0.0,0.0,0.0,15.3,2.3,72.0,17.0,1.0,-7777.0,0.0,0.0,0.0,0.0,0.0,38.0,26.0,51.0,136.0,260.0,399.0,455.0,539.0,679.0,3.25,4.78,6.07,16.3,11.7,3.2,0.8,5.2,0.0,0.0,0.1,0.8,0.3,0.1,0.1,0.0,0.9,1.1,0.7,0.6,0.0,40.8,2.8,255.0,11.2,7.0,0.0,0.0,0.0,0.0,0.2,48.4,3.0,0.0,1.0,8.0,11.8,239.0,280.0,280.0,280.0,33.1,129.0,304.0,583.0,881.0,993.0,1000.0,3.0,Feb
USC00454486,"LANDSBURG, WA US",3,43.0,8.0,1.0,-7777.0,-7777.0,0.0,0.0,0.0,17.6,2.4,134.0,43.0,8.0,1.0,-7777.0,-7777.0,0.0,0.0,0.0,85.0,64.0,17.0,80.0,200.0,348.0,410.0,502.0,657.0,4.83,5.65,6.21,19.7,13.8,3.9,0.8,5.75,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,43.8,2.0,302.0,20.0,43.0,3.0,0.0,0.0,0.0,0.0,52.6,2.8,0.0,0.0,1.0,8.7,253.0,310.0,310.0,310.0,35.0,27.0,60.0,206.0,683.0,984.0,1000.0,1.8,Mar
USC00454486,"LANDSBURG, WA US",4,115.0,40.0,11.0,6.0,2.0,-7777.0,0.0,-7777.0,19.6,2.2,243.0,115.0,40.0,11.0,6.0,2.0,-7777.0,-7777.0,0.0,150.0,122.0,2.0,23.0,98.0,219.0,274.0,360.0,509.0,3.33,4.93,5.95,17.5,12.4,3.3,0.5,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.8,300.0,25.8,98.0,25.0,3.0,0.0,0.0,0.0,57.8,2.5,0.0,0.0,0.0,3.5,190.0,296.0,300.0,300.0,38.3,0.0,0.0,38.0,329.0,864.0,998.0,1.7,Apr
USC00454486,"LANDSBURG, WA US",5,273.0,138.0,55.0,35.0,16.0,-7777.0,-7777.0,3.0,20.9,2.9,426.0,273.0,138.0,55.0,35.0,16.0,3.0,-7777.0,-7777.0,258.0,223.0,-7777.0,2.0,22.0,94.0,136.0,210.0,352.0,2.84,4.1,4.92,15.4,9.9,2.3,0.5,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,2.1,310.0,30.7,195.0,80.0,18.0,0.1,-7777.0,0.0,64.2,3.1,0.0,0.0,0.0,0.5,84.0,279.0,310.0,310.0,43.3,0.0,0.0,0.0,13.0,254.0,766.0,1.9,May
USC00454486,"LANDSBURG, WA US",6,413.0,264.0,129.0,88.0,45.0,2.0,1.0,12.0,21.5,2.9,562.0,413.0,264.0,129.0,88.0,45.0,12.0,2.0,1.0,346.0,303.0,0.0,-7777.0,1.0,17.0,36.0,83.0,199.0,2.09,3.07,4.23,12.2,7.6,2.0,0.6,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7,1.9,300.0,30.0,264.0,127.0,36.0,0.6,0.0,0.0,69.5,3.0,0.0,0.0,0.0,0.0,10.0,202.0,300.0,300.0,48.0,0.0,0.0,0.0,0.0,2.0,96.0,1.5,Jun
USC00454486,"LANDSBURG, WA US",7,573.0,418.0,265.0,206.0,127.0,10.0,5.0,42.0,24.4,3.3,728.0,573.0,418.0,265.0,206.0,127.0,42.0,10.0,5.0,481.0,428.0,0.0,0.0,-7777.0,1.0,5.0,19.0,89.0,0.65,1.41,1.98,7.0,4.0,0.8,0.1,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,2.1,310.0,31.0,305.0,223.0,96.0,1.7,0.0,0.0,75.7,3.4,0.0,0.0,0.0,0.0,2.0,110.0,304.0,310.0,51.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7,Jul
USC00454486,"LANDSBURG, WA US",8,575.0,420.0,266.0,206.0,126.0,8.0,4.0,41.0,24.8,2.8,730.0,575.0,420.0,266.0,206.0,126.0,41.0,8.0,4.0,486.0,433.0,0.0,0.0,-7777.0,1.0,3.0,16.0,86.0,0.59,1.24,1.85,6.1,3.5,1.0,0.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,1.5,310.0,31.0,308.0,229.0,95.0,1.1,0.1,0.0,75.9,2.4,0.0,0.0,0.0,0.0,1.0,120.0,304.0,310.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,1.7,Aug
USC00454486,"LANDSBURG, WA US",9,389.0,242.0,117.0,80.0,38.0,1.0,-7777.0,7.0,23.1,2.8,538.0,389.0,242.0,117.0,80.0,38.0,7.0,1.0,-7777.0,342.0,303.0,0.0,-7777.0,4.0,29.0,51.0,100.0,219.0,1.4,2.65,3.66,9.7,6.2,1.4,0.2,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9,1.9,300.0,30.0,266.0,135.0,34.0,0.2,0.0,0.0,69.5,2.7,0.0,0.0,0.0,0.2,33.0,222.0,300.0,300.0,46.4,0.0,0.0,0.0,0.0,25.0,316.0,1.9,Sep
USC00454486,"LANDSBURG, WA US",10,151.0,53.0,10.0,4.0,1.0,0.0,0.0,-7777.0,17.6,2.7,290.0,151.0,53.0,10.0,4.0,1.0,-7777.0,0.0,0.0,162.0,130.0,2.0,18.0,74.0,186.0,242.0,332.0,487.0,3.48,4.8,6.47,15.7,10.7,3.3,1.1,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3,1.6,310.0,28.4,106.0,15.0,-7777.0,0.0,0.0,0.0,58.1,2.3,0.0,0.0,-7777.0,2.2,146.0,294.0,310.0,310.0,40.5,0.0,16.0,46.0,235.0,728.0,975.0,1.8,Oct
USC00454486,"LANDSBURG, WA US",11,37.0,5.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,12.4,1.8,116.0,37.0,5.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,43.0,27.0,39.0,109.0,227.0,372.0,432.0,522.0,672.0,6.21,8.67,12.25,21.1,16.1,6.2,2.1,8.92,0.0,0.0,0.0,0.8,0.5,0.3,0.1,0.0,1.5,1.1,0.8,0.4,0.3,42.6,3.2,283.0,13.0,6.0,0.0,0.0,0.0,0.0,0.4,48.8,3.3,0.0,-7777.0,6.0,7.2,213.0,297.0,300.0,300.0,36.4,32.0,116.0,312.0,638.0,963.0,1000.0,3.4,Nov
USC00454486,"LANDSBURG, WA US",12,6.0,-7777.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,1.4,37.0,6.0,-7777.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,118.0,241.0,391.0,546.0,608.0,701.0,856.0,5.37,6.53,8.26,19.9,14.2,4.3,1.2,6.74,0.0,0.0,0.2,1.5,0.9,0.2,-7777.0,0.0,1.1,2.6,0.9,0.5,0.1,37.4,2.7,217.0,3.3,0.0,0.0,0.0,0.0,0.0,1.0,42.9,2.9,0.0,1.0,13.0,14.4,278.0,310.0,310.0,310.0,31.9,214.0,405.0,725.0,986.0,1000.0,1000.0,2.6,Dec
USW00094248,"RENTON MUNICIPAL AIRPORT, WA US",1,31.0,5.0,-7777.0,0.0,0.0,0.0,0.0,0.0,10.8,1.2,109.0,31.0,5.0,-7777.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,38.0,115.0,244.0,394.0,456.0,549.0,704.0,,,,,,,,5.71,,,,,,,,,,,,,,42.3,2.4,281.0,11.2,3.0,0.0,0.0,0.0,0.0,0.3,47.7,2.5,0.0,0.0,3.0,6.6,212.0,307.0,310.0,310.0,36.9,68.0,161.0,406.0,764.0,969.0,1000.0,2.4,Jan
USW00094248,"RENTON MUNICIPAL AIRPORT, WA US",2,28.0,2.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,14.1,1.7,112.0,28.0,2.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,48.0,30.0,12.0,69.0,183.0,321.0,377.0,460.0,601.0,,,,,,,,4.32,,,,,,,,,,,,,,43.5,2.0,277.0,15.5,7.0,0.0,0.0,0.0,0.0,0.0,50.6,1.6,0.0,0.0,0.0,5.7,196.0,280.0,280.0,280.0,36.5,15.0,104.0,321.0,659.0,943.0,1000.0,2.6,Feb
USW00094248,"RENTON MUNICIPAL AIRPORT, WA US",3,101.0,26.0,3.0,1.0,-7777.0,0.0,0.0,0.0,14.5,1.3,232.0,101.0,26.0,3.0,1.0,-7777.0,0.0,0.0,0.0,108.0,81.0,4.0,29.0,108.0,240.0,300.0,392.0,547.0,,,,,,,,3.95,,,,,,,,,,,,,,47.4,2.4,308.0,24.8,50.0,4.0,0.0,0.0,0.0,0.0,54.6,2.5,0.0,0.0,0.0,1.8,149.0,306.0,310.0,310.0,40.1,0.0,11.0,47.0,188.0,624.0,961.0,2.4,Mar
